ID,Parent,Type,Name,Path,Module,Docstring,ReturnType,Params,Role,EventLike,NormName,NameCluster,TopGroup,ApiKind,ApiReason
279,254,method,set_fit_kwargs,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.set_fit_kwargs,skforecast.recursive._forecaster_recursive_multiseries,"Set new values for the additional keyword arguments passed to the `fit`
method of the estimator.

Parameters
----------
fit_kwargs : dict
    Dict of the form {""argument"": new_value}.

Returns
-------
None",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'fit_kwargs', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict[str, object]', 'has_default': False, 'default_repr': ''}]",model_fit,False,set_fit_kwargs,32,skforecast.recursive,api,public callable/symbol
282,254,method,set_in_sample_residuals,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.set_in_sample_residuals,skforecast.recursive._forecaster_recursive_multiseries,"Set in-sample residuals in case they were not calculated during the
training process.

In-sample residuals are calculated as the difference between the true
values and the predictions made by the forecaster using the training
data. The following internal attributes are updated:

+ `in_sample_residuals_`: Dictionary containing a numpy ndarray with the
residuals for each series in the form `{series: residuals}`.
+ `binner_intervals_`: intervals used to bin the residuals are calculated
using the quantiles of the predicted values.
+ `in_sample_residuals_by_bin_`: residuals are binned according to the
predicted value they are associated with and stored in a dictionary per
series, where the keys are the intervals of the predicted values and the
values are the residuals associated with that range.

A total of 10_000 residuals are stored in the attribute `in_sample_residuals_`.
If the number of residuals is greater than 10_000, a random sample of
10_000 residuals is stored. The number of residuals stored per bin is
limited to `10_000 // self.binner.n_bins_`.

Parameters
----------
series : pandas DataFrame, dict
    Training time series.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
random_state : int, default 123
    Sets a seed to the random sampling for reproducible output.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the sampling
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.

Returns
-------
None",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'series', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | dict[str, pd.Series | pd.DataFrame]', 'has_default': False, 'default_repr': ''}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",sampling,False,set_in_sample_residuals,35,skforecast.recursive,api,public callable/symbol
280,254,method,set_lags,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.set_lags,skforecast.recursive._forecaster_recursive_multiseries,"Set new value to the attribute `lags`. Attributes `lags_names`,
`max_lag` and `window_size` are also updated.

Parameters
----------
lags : int, list, numpy ndarray, range, default None
    Lags used as predictors. Index starts at 1, so lag 1 is equal to t-1.

    - `int`: include lags from 1 to `lags` (included).
    - `list`, `1d numpy ndarray` or `range`: include only lags present in
    `lags`, all elements must be int.
    - `None`: no lags are included as predictors.

Returns
-------
None",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'lags', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int | list[int] | np.ndarray[int] | range[int] | None', 'has_default': True, 'default_repr': 'None'}]",other,False,set_lags,33,skforecast.recursive,api,public callable/symbol
283,254,method,set_out_sample_residuals,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.set_out_sample_residuals,skforecast.recursive._forecaster_recursive_multiseries,"Set new values to the attribute `out_sample_residuals_`. Out of sample
residuals are meant to be calculated using observations that did not
participate in the training process. `y_true` and `y_pred` are expected
to be in the original scale of the time series. Residuals are calculated
as `y_true` - `y_pred`, after applying the necessary transformations and
differentiations if the forecaster includes them (`self.transformer_series`
and `self.differentiation`).

A total of 10_000 residuals are stored in the attribute `out_sample_residuals_`.
If the number of residuals is greater than 10_000, a random sample of
10_000 residuals is stored.

Parameters
----------
y_true : dict
    Dictionary of numpy ndarrays or pandas Series with the true values of
    the time series for each series in the form {series: y_true}.
y_pred : dict
    Dictionary of numpy ndarrays or pandas Series with the predicted values
    of the time series for each series in the form {series: y_pred}.
append : bool, default False
    If `True`, new residuals are added to the once already stored in the
    attribute `out_sample_residuals_`. If after appending the new residuals,
    the limit of 10_000 samples is exceeded, a random sample of 10_000 is
    kept.
random_state : int, default 123
    Sets a seed to the random sampling for reproducible output.

Returns
-------
None

Notes
-----
Out-of-sample residuals can only be stored for series seen during
fit. To save residuals for unseen levels use the key '_unknown_level'. ",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'y_true', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict[str, np.ndarray | pd.Series]', 'has_default': False, 'default_repr': ''}, {'name': 'y_pred', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict[str, np.ndarray | pd.Series]', 'has_default': False, 'default_repr': ''}, {'name': 'append', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}]",sampling,False,set_out_sample_residuals,36,skforecast.recursive,api,public callable/symbol
278,254,method,set_params,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.set_params,skforecast.recursive._forecaster_recursive_multiseries,"Set new values to the parameters of the scikit-learn model stored in the
forecaster. After calling this method, the forecaster is reset to an
unfitted state. The `fit` method must be called before prediction.

Parameters
----------
params : dict
    Parameters values.

Returns
-------
None",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'params', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'dict[str, object]', 'has_default': False, 'default_repr': ''}]",other,False,set_params,7,skforecast.recursive,api,public callable/symbol
281,254,method,set_window_features,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.set_window_features,skforecast.recursive._forecaster_recursive_multiseries,"Set new value to the attribute `window_features`. Attributes
`max_size_window_features`, `window_features_names`,
`window_features_class_names` and `window_size` are also updated.

Parameters
----------
window_features : object, list, default None
    Instance or list of instances used to create window features. Window features
    are created from the original time series and are included as predictors.

Returns
-------
None",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'window_features', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object | list[object] | None', 'has_default': True, 'default_repr': 'None'}]",other,False,set_window_features,34,skforecast.recursive,api,public callable/symbol
161,150,method,fit,skforecast.recursive._forecaster_stats.ForecasterStats.fit,skforecast.recursive._forecaster_stats,"Training Forecaster.

Fits all estimators to the same time series. Each estimator is trained
independently on the transformed data.

Parameters
----------
y : pandas Series
    Training time series.
exog : pandas Series, pandas DataFrame, default None
    Exogenous variable/s included as predictor/s. Must have the same
    number of observations as `y` and their indexes must be aligned so
    that y[i] is regressed on exog[i].
store_last_window : bool, default True
    Whether or not to store the last window (`last_window_`) of training data.
suppress_warnings : bool, default False
    If `True`, warnings generated during fitting will be ignored.

Returns
-------
None",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'y', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series', 'has_default': False, 'default_repr': ''}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'store_last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",model_fit,False,fit,2,skforecast.recursive,api,public callable/symbol
155,150,method,get_estimator,skforecast.recursive._forecaster_stats.ForecasterStats.get_estimator,skforecast.recursive._forecaster_stats,"Get a specific estimator by its id.

Parameters
----------
id : str
    The id of the estimator to retrieve.

Returns
-------
estimator : object
    The requested estimator instance.",object,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'id', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str', 'has_default': False, 'default_repr': ''}]",other,False,get_estimator,40,skforecast.recursive,api,public callable/symbol
156,150,method,get_estimator_ids,skforecast.recursive._forecaster_stats.ForecasterStats.get_estimator_ids,skforecast.recursive._forecaster_stats,"Get the ids of all estimators in the forecaster.

Returns
-------
estimator_ids : list[str]
    List of estimator ids.",list[str],"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}]",other,False,get_estimator_ids,41,skforecast.recursive,api,public callable/symbol
185,150,method,get_estimators_info,skforecast.recursive._forecaster_stats.ForecasterStats.get_estimators_info,skforecast.recursive._forecaster_stats,"Get a summary DataFrame with information about all estimators in the
forecaster.

Returns
-------
info : pandas DataFrame
    DataFrame with columns:
    - id: Unique identifier for each estimator.
    - name: Descriptive name (available after fitting).
    - type: Full qualified type string.
    - supports_exog: Whether the estimator supports exogenous variables.
    - supports_interval: Whether the estimator supports prediction intervals.
    - params: Dictionary of the estimator parameters.",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}]",other,False,get_estimators_info,61,skforecast.recursive,api,public callable/symbol
